name,county,notes,state,type,lon,lat,image,popularity,popularity_num,real_address
Wallowa-Whitman National Forest,NA,"Wallowa-Whitman National Forest stretches from the Blue Mountains to the Snake River. Elevations range from 875 ft (267 m) in Hells Canyon, the deepest gorge in North America, to 9,845 ft (3,001 m) at the summit of Sacajawea Peak in the Eagle Cap Wilderness Area.[125]",Oregon,National Forest,-117.0012678,45.3332127,NA,NA,NA,NA
Wayne National Forest,NA,"Ohio’s only National Forest, Wayne is located in the Appalachian foothills and has over 300 mi (480 km) of trails. The North Country Trail passes through several sections of the forest.[126]",Ohio,National Forest,-82.1873696,39.5625695,NA,NA,NA,NA
White Mountain National Forest,NA,"This National Forest is located in the White Mountains, which the Appalachian Trail and White Mountain Scenic Byway pass through. The forest includes Mount Washington, which at 6,288 ft (1,917 m) is the highest point in the Northeast and the location of the fastest wind speed recorded on earth, although the summit is located in a state park.[127]",New Hampshire,National Forest,-71.4530066,44.1486193,NA,NA,NA,NA
White River National Forest,NA,"White River National Forest has eight wilderness areas, twelve ski resorts, four large reservoirs, 2,500 mi (4,000 km) of trails, 1,900 mi (3,100 km) of roads, and ten peaks higher than 14,000 ft (4,300 m) in elevation.[128]",Colorado,National Forest,-107.3245376,39.545115,NA,NA,NA,NA
Willamette National Forest,NA,"Willamette National Forest is in the Cascade Range, stretching from Mount Jefferson to Mount Washington. About 20% of the forest is designated wilderness, but there are also 6,000 mi (9,700 km) of roads in the forest.[129]",Oregon,National Forest,-122.0615142,44.1575713,NA,NA,NA,NA
William B. Bankhead National Forest,NA,"This forest contains 153 mi (246 km) of trails and the Sipsey Wilderness, which at 24,922 acres (10,086 ha) is the largest wilderness area east of the Mississippi River. It is managed together with Alabama’s other National Forests.[37]",Alabama,National Forest,-87.35083569999999,34.2282018,NA,NA,NA,NA
Admiralty Island National Monument,NA,"Occupying most of Admiralty Island, the 7th largest in the United States, this monument is part of Tongass National Forest in the Alaska Panhandle. It has a large population of grizzly, black, and brown bears, as well as whales, mountain goats, and deer. Most of the monument has been declared the Kootznoowoo Wilderness, restricting future development. The Greens Creek mine lies within the monument.[8]",Alaska,National Monument,-134.4894974,57.68529269999999,NA,NA,NA,NA
African Burial Ground National Monument,NA,"Re-discovered in 1991 during excavations for a new federal building, this former burial ground that contains the remains of more than 400 free and enslaved Africans buried during the 17th and 18th centuries was designated a National Historic Landmark memorial in 1993.[9]",New York,National Monument,-74.0043973,40.7145049,NA,NA,NA,NA
Agate Fossil Beds National Monument,NA,The valley of the Niobrara River is known for its large number of well-preserved Miocene mammal fossils which date from about 20 million years ago.[10],Nebraska,National Monument,-103.7342402,42.4252103,NA,NA,NA,NA
Agua Fria National Monument,NA,"Located around the canyon of the Agua Fria River, it contains more than 450 distinct Native American structures, including large pueblos with more than 100 rooms.[11]",Arizona,National Monument,-112.0237903,34.2811239,NA,NA,NA,NA
Alibates Flint Quarries National Monument,NA,"Alibates was the quarry site for high-quality, rainbow-hued flint that was distributed throughout the Great Plains in pre-Columbian times. It is jointly operated with the Lake Meredith National Recreation Area and includes the ruins of several Plains Village Indian dwellings.[12]",Texas,National Monument,-101.6698299,35.5836092,NA,NA,NA,NA
Aniakchak National Monument,NA,"Mount Aniakchak, which erupted 3,500 years ago, and the surrounding region make up one of the least visited NPS sites. Surprise Lake, within the volcano's 6-mile (9.7 km) wide, 2,500-foot (760 m) deep caldera, is the source of the Aniakchak River.[13]",Alaska,National Monument,-158.0989777,56.903644,NA,NA,NA,NA
Aztec Ruins National Monument,NA,The ruins contain Pueblo structures from the 11th to 13th centuries with more than 400 masonry rooms which were misidentified by early American settlers as Aztec. It lies within the World Heritage Site of Chaco Culture National Historical Park.[14],New Mexico,National Monument,-108.000093,36.8372086,NA,NA,NA,NA
Bandelier National Monument,NA,"A historic district, Bandelier contains Frijoles Canyon, which contains Ancestral Pueblo homes, kivas, rock paintings and petroglyphs.[15][16]",New Mexico,National Monument,-106.3220515,35.7650567,NA,NA,NA,NA
Basin and Range National Monument,NA,"Remote, undeveloped mountains and valleys in Lincoln and Nye counties in southeastern Nevada[17]",Nevada,National Monument,-114.5275461,37.6113568,NA,NA,NA,NA
Bears Ears National Monument,NA,"Twin buttes, sandstone canyons, desert mesas, forested highlands, rock art, ancient cliff dwellings, ceremonial kivas[18]",Utah,National Monument,-109.8676315,37.6299943,NA,NA,NA,NA
Belmont-Paul Women's Equality National Monument,NA,"Home of the National Woman's Party since 1929, it was the home where party leader Alice Paul and others lived and worked.[19][20]",District of Columbia,National Monument,-77.003768,38.892316,NA,NA,NA,NA
Berryessa Snow Mountain National Monument,NA,"Fewer than 100 miles from the San Francisco Bay Area, Berryessa Snow Mountain is one of the most biodiverse regions in the state, home to elk, osprey, river otters, half the state’s dragonfly species, and California’s second-largest population of wintering bald eagles.[17][21]",California,National Monument,-122.520657,38.865542,NA,NA,NA,NA
Birmingham Civil Rights National Monument,NA,[22][23],Alabama,National Monument,-86.81462309999999,33.5152833,NA,NA,NA,NA
Booker T. Washington National Monument,NA,"The Booker T. Washington National Monument preserves portions of the 207-acre (0.84 km2) tobacco farm on which educator and civil rights leader Booker T. Washington was born into slavery on April 5, 1856. The site contains replicas of the house Washington was born in, a smokehouse, a blacksmith shed, a tobacco barn, and a horse barn.[24]",Virginia,National Monument,-79.7316768,37.1195544,NA,NA,NA,NA
Browns Canyon National Monument,NA,"Protects 21,500 acres of steep cliffs and colorful rock outcroppings overlooking the Arkansas River in Chaffee County, Colorado, as well as the area's rich native history.[25]",Colorado,National Monument,-106.06,38.61194,NA,NA,NA,NA
Buck Island Reef National Monument,NA,"Most of this 19,000-acre (77 km2) monument is underwater, containing a large elkhorn coral barrier reef that provides cover for a great variety of reef fish, sea turtles and least terns. It is based around Buck Island, an uninhabited 176-acre (0.71 km2) island.[26]",US Virgin Islands,National Monument,-64.62061059999999,17.7870946,NA,NA,NA,NA
Cabrillo National Monument,NA,"This monument commemorates the landing of Juan Rodríguez Cabrillo at San Diego Bay on September 28, 1542, which was the first European expedition on what later became the west coast of the U.S. The monument includes a statue of Cabrillo and 20th-century coastal artillery batteries built to protect the harbor of San Diego from enemy warships.[27]",California,National Monument,-117.2425191,32.6735426,NA,NA,NA,NA
California Coastal National Monument,NA,"This monument ensures the protection of all islets, reefs and rock outcroppings from the coast of California to a distance of 12 nautical miles (22 km), along the entire 840-mile (1,350 km) long California coastline.[28]",California,National Monument,-121.806883,36.6680992,NA,NA,NA,NA
Canyon de Chelly National Monument,NA,"Located within the boundaries of the Navajo Nation, it preserves the valleys and rims of the canyons of de Chelly, del Muerto, and Monument, all of which are Navajo Tribal Trust Lands.[29]",Arizona,National Monument,-109.4694444,36.1336111,NA,NA,NA,NA
Canyons of the Ancients National Monument,NA,"Surrounding Hovenweep National Monument, it preserves and protects more than 6,000 archeological sites, the largest concentration in the U.S.[30]",Colorado,National Monument,-108.9043352,37.42042199999999,NA,NA,NA,NA
Cape Krusenstern National Monument,NA,"Co-located with the NHLD Cape Krusenstern Archeological District, this coastal plain contains large lagoons and rolling hills of limestone. The bluffs record thousands of years of change in the shorelines of the Chukchi Sea, as well as evidence of some 9,000 years of human habitation.[31]",Alaska,National Monument,-163.6153984,67.4756668,NA,NA,NA,NA
Capulin Volcano National Monument,NA,"Capulin is an extinct cinder cone volcano that is approximately 59,000 years old and part of the Raton-Clayton Volcanic Field. The crater is 400 feet (120 m) deep and its rim is more than 1,500 feet (460 m) in diameter.[32]",New Mexico,National Monument,-103.9695127,36.7810744,NA,NA,NA,NA
Carrizo Plain National Monument,NA,"Carrizo Plain is the largest single native grassland remaining in California. It contains part of the San Andreas Fault and is surrounded by the Temblor Range and the Caliente Range. At the center of the plain is Soda Lake, which is near Painted Rock.[33]",California,National Monument,-119.8632972,35.1898639,NA,NA,NA,NA
Casa Grande Ruins National Monument,NA,This monument preserves a group of structures surrounded by a compound wall in the Gila Valley that were built in the early 13th century. They were inhabited by the Hohokam people until they were abandoned in the mid-15th century.[34],Arizona,National Monument,-111.5355282,32.9954589,NA,NA,NA,NA
Cascade–Siskiyou National Monument,NA,"One of the most diverse ecosystems found in the Cascade Range, it has more than 100 dwelling and root-gathering sites belonging to the Modoc, Klamath, and Shasta tribes.[35]",Oregon,National Monument,-122.451459,42.06485929999999,NA,NA,NA,NA
Castillo de San Marcos National Monument,NA,"This Spanish fort near St. Augustine, called Fort Marion when first protected, served for 205 years under four different flags. Built in 1672, it was involved in sieges with the British while under Spanish command, the American Revolution under Britain, the Civil War under the Confederacy, and the Seminole Wars and the Spanish–American War under the United States.[36]",Florida,National Monument,-81.31151870000001,29.89786179999999,NA,NA,NA,NA
Castle Clinton National Monument,NA,"A circular sandstone fort built in 1811 at the southern tip of Manhattan to protect New York City from the British, Castle Clinton is now located in Battery Park. It later became a beer garden, a theater, the first immigration station (predating Ellis Island), and a public aquarium.[37]",New York,National Monument,-74.0168023,40.7034401,NA,NA,NA,NA
Castle Mountains National Monument,NA,[38][39],California,National Monument,-115.0886679,35.3169022,NA,NA,NA,NA
Cedar Breaks National Monument,NA,"A natural amphitheater canyon similar to formations at Bryce Canyon National Park, it stretches over 3 miles (4.8 km) and is more than 2,000 feet (610 m) deep.[40]",Utah,National Monument,-112.8450248,37.6359544,NA,NA,NA,NA
César E. Chávez National Monument,NA,"This monument commemorates the life and work of labor leader and civil right activist Cesar Chavez. Called La Paz, the site was Chavez's home for about 20 years, and his gravesite is on the premises. It is also the location of the headquarters of United Farm Workers, which was founded by Chavez.[41]",California,National Monument,-118.5590097,35.2234505,NA,NA,NA,NA
Charles Young Buffalo Soldiers National Monument,NA,"Charles Young was the first African American to reach the rank of colonel in the US Army. He was also the first national park superintendent, of Sequoia and General Grant National Parks and a professor at Wilberforce University. His home at Wilberforce is a museum commemorating his life.[42]",Ohio,National Monument,-83.89019689999999,39.7072251,NA,NA,NA,NA
Chimney Rock National Monument,NA,"The jewel of San Juan National Forest, the site was once home to the ancestors of the modern Pueblos. Roughly 1,000 years ago, the Ancestral Pueblo People built more than 200 homes and ceremonial buildings high above the valley floor.[43]",Colorado,National Monument,-107.3032109,37.1750801,NA,NA,NA,NA
Chiricahua National Monument,NA,These pillars of rhyolite tuff are the eroded remains of an immense volcanic eruption that shook the region some 27 million years ago. It was called the Land of the Standing-Up Rocks by the Apache.[44],Arizona,National Monument,-109.3409544,32.0130621,NA,NA,NA,NA
Colorado National Monument,NA,"Monument Canyon runs the width of the park and includes rock formations formed by erosion. The monument includes 20,500 acres (83 km2) of semi-desert land high on the Colorado Plateau and has a wide range of wildlife including pinyon pines, juniper trees, ravens, jays, desert bighorn sheep, and coyotes as well as a range of recreational activities.[45]",Colorado,National Monument,-108.6939,39.0575219,NA,NA,NA,NA
Craters of the Moon National Monument,NA,One of the best preserved flood basalt areas in the continental U.S. contains three lava fields along the Great Rift of Idaho as well as the world's deepest open rift cracks and other volcanic features.[46][47],Idaho,National Monument,-113.5001702,43.2058067,NA,NA,NA,NA
Devils Postpile National Monument,NA,"Once part of Yosemite National Park, this monument is a dark cliff of columnar basalt created by a lava flow at least 100,000 years ago. It also has the 101-foot (31 m)-high Rainbow Falls.[48]",California,National Monument,-119.084908,37.6250936,NA,NA,NA,NA
Devils Tower National Monument,NA,"The tower is a monolithic igneous intrusion of volcanic neck rising dramatically 1,267 feet (386 m) above the surrounding terrain. Proclaimed by Theodore Roosevelt, this was the first national monument.[3]",Wyoming,National Monument,-104.7146168,44.5902098,NA,NA,NA,NA
Dinosaur National Monument,NA,"This sandstone and conglomerate bed, known as the Morrison Formation, was formed in the Jurassic Period and contains fossils of dinosaurs including Allosaurus and various long-neck and long-tail sauropods.[49]",Colorado,National Monument,-108.9416356,40.4927096,NA,NA,NA,NA
Effigy Mounds National Monument,NA,"This monument preserves three prehistoric sites with 206 prehistoric mounds, notable for 31 unusual mounds in the shape of mammals, birds, or reptiles.[50]",Iowa,National Monument,-91.2006419,43.089214,NA,NA,NA,NA
El Malpais National Monument,NA,"An extremely rough, rugged lava flow covers much of the park, filling a large basin rimmed by higher sandstone that forms large, wind-carved bluffs. It has lava tube caves that stretch over 17 miles (27 km) and the Cebolla Wilderness, a forested rimrock area that features prehistoric rock art and the Zuni-Acoma Trail, an ancient Pueblo trade route.[51]",New Mexico,National Monument,-107.9942816,34.9005512,NA,NA,NA,NA
El Morro National Monument,NA,On the site of an ancient east-west trail is a great sandstone promontory with a pool of water at its base. There are inscriptions from the 17th century as well as older petroglyphs made by the Anasazi.[52],New Mexico,National Monument,-108.3450813,35.0396358,NA,NA,NA,NA
Florissant Fossil Beds National Monument,NA,Huge petrified redwoods and incredibly detailed fossils of ancient insects and plants reveal a very different landscape in Colorado of almost 35 million years ago in the Eocene age.[53],Colorado,National Monument,-105.2854076,38.9136173,NA,NA,NA,NA
Fort Frederica National Monument,NA,"Built by James Oglethorpe between 1736 and 1748, these remnants of a fort and town protected the southern boundary of the British colony of Georgia from Spanish raids. It was a few miles from the site of the Battle of Bloody Marsh.[54]",Georgia,National Monument,-81.389279,31.223111,NA,NA,NA,NA
Fort Matanzas National Monument,NA,"This 1740 Spanish fort guarded Matanzas Inlet, the southern mouth of the Matanzas River, which allowed access to St. Augustine. The monument is managed in conjunction with Castillo de San Marcos National Monument and also protects 100 acres (0.40 km2) of salt marsh and barrier islands.[55]",Florida,National Monument,-81.2390246,29.7150795,NA,NA,NA,NA
Fort McHenry National Monument,NA,"The only place designated a national monument and historic shrine, Fort McHenry is a star-shaped fort best known for its role in the War of 1812 when it successfully defended Baltimore Harbor from an attack by the British navy. It inspired Francis Scott Key to write ""The Star-Spangled Banner"".[56]",Maryland,National Monument,-76.579923,39.263298,NA,NA,NA,NA
Fort Monroe National Monument,NA,"Fort Monroe National Monument spans the American story from the 17th to the 21st centuries: Captain John Smith's journeys, a haven of freedom for the enslaved during the Civil War, and a bastion of defense for the Chesapeake Bay.[57]",Virginia,National Monument,-76.3054866,37.0040182,NA,NA,NA,NA
Fort Ord National Monument,NA,Fort Ord was an Army post from 1917 to 1994. It now has recreational trails and various wildlife.,California,National Monument,-121.691362,36.626613999999996,NA,NA,NA,NA
Fort Pulaski National Monument,NA,"In 1862 during the American Civil War, the Union Army successfully tested a rifled cannon against the defending Confederates, rendering brick fortifications obsolete. Fort Pulaski was also used as a prisoner-of-war camp during the war. The national monument includes most of Cockspur Island (containing the fort) and all of adjacent McQueens Island.[58]",Georgia,National Monument,-80.89048679999999,32.02706,NA,NA,NA,NA
Fort Stanwix National Monument,NA,"Fort Stanwix guarded a strategic 18th century portage known as the Oneida Carrying Place. It was built during the French and Indian War (1754–1763). The fort successfully resisted the 1777 siege by a British invasion army during the Saratoga campaign of the American Revolutionary War. Erased by the development of Rome, New York, it was rebuilt as a National Monument in the late 1970s.[59]",New York,National Monument,-75.455292,43.210587,NA,NA,NA,NA
Fort Sumter National Monument,NA,"Fort Sumter is a Third System masonry coastal fortification located in Charleston harbor, South Carolina. It is best known as the site where the shots initiating the American Civil War were fired, at the Battle of Fort Sumter. Nearby Fort Moultrie is a unit of this monument; it was made of palmetto logs and inspired the flag and nickname (Palmetto State) of South Carolina.[60]",South Carolina,National Monument,-79.8746925,32.75234760000001,NA,NA,NA,NA
Fort Union National Monument,NA,"A frontier military post and supply depot in the late 19th century, it sat at the intersection of the Mountain and Cimarron Branches of the old Santa Fe Trail.[61]",New Mexico,National Monument,-105.0131861,35.8998454,NA,NA,NA,NA
Fossil Butte National Monument,NA,"Fossil Butte preserves the 50-million-year-old Green River lake beds, the best paleontological record of tertiary aquatic communities in North America. Fossils including fish, alligators, bats, turtles, dog-sized horses, insects, and many other species of plants and animals suggest that the region was a low, subtropical, freshwater basin when the sediments accumulated, over about a 2-million-year period.[62]",Wyoming,National Monument,-110.7658867,41.85818039999999,NA,NA,NA,NA
Freedom Riders National Monument,NA,[22][63],Alabama,National Monument,-85.83127189999999,33.6579306,NA,NA,NA,NA
George Washington Birthplace National Monument,NA,"Representative of 18th-century Virginia tobacco farms, this site is the birthplace and boyhood environment of George Washington. The entrance includes a Memorial Shaft obelisk of Vermont marble that is a one-tenth scale replica of the Washington Monument in Washington, D.C. Also within the monument are the historic birthplace home area, a kitchen house, and the Washington family burial ground.[64]",Virginia,National Monument,-76.9201563,38.1838617,NA,NA,NA,NA
George Washington Carver National Monument,NA,"The site preserves Moses Carver's farm, which was the boyhood home of George Washington Carver, a scientist and educator who developed many uses for peanuts. It was the first national monument dedicated to an African-American and first to a non-president.[65]",Missouri,National Monument,-94.3556725,36.9873287,NA,NA,NA,NA
Giant Sequoia National Monument,NA,"The monument includes 38 of the 39 giant sequoia groves in the Sequoia National Forest, amounting to about half of the sequoia groves currently in existence. This includes one of the ten largest giant sequoias, the Boole Tree. Its two parts are around Kings Canyon and Sequoia National Parks.[66]",California,National Monument,-119.0540966,36.0320785,NA,NA,NA,NA
Gila Cliff Dwellings National Monument,NA,"Located within the Gila Wilderness, the people of the Mogollon culture lived in these cliff dwellings 180 feet (55 m) above the canyon floor from the 1280s through the early 14th century. They lived in five caves with 46 rooms. Henry B. Ailman discovered them in 1878.[67]",New Mexico,National Monument,-108.2722727,33.2272903,NA,NA,NA,NA
Gold Butte National Monument,NA,"Mojave Desert landscape of dramatic red sandstone, canyons, forested mountains, ancient rock art, rock shelters, roasting pits, and a mining ghost town[68]",Nevada,National Monument,-114.201,36.2841827,NA,NA,NA,NA
Governors Island National Monument,NA,"From 1783 to 1966, Governors Island in New York Harbor was an Army post, and from 1966 to 1996 it was a Coast Guard installation. Located on Governors Island are Castle Williams and Fort Jay, which served as outposts to protect New York City from sea attack.[69]",New York,National Monument,-74.016792,40.68945009999999,NA,NA,NA,NA
Grand Canyon-Parashant National Monument,NA,"Located on the northern rim of the Grand Canyon, this diverse landscape includes an array of scientific and historic resources. About 20,000 of the monument's 1,017,000 acres (4,120 km2) are also within Lake Mead National Recreation Area; Grand Canyon-Parashant is not considered an official NPS unit. There are no paved roads or visitor services.[70][71]",Arizona,National Monument,-113.6988568,36.4017714,NA,NA,NA,NA
Grand Portage National Monument,NA,The Grand Portage itself is an 8.5-mile (13.7 km) footpath which bypasses a set of waterfalls on the Pigeon River near Lake Superior. The region was a vital trade route and center of fur trade activity as well as an Anishinaabeg Ojibwe heritage site.[72],Minnesota,National Monument,-89.6865861,47.9607126,NA,NA,NA,NA
Grand Staircase-Escalante National Monument,NA,"Preserving 1,900,000 acres (7,700 km2), the monument consists of the Grand Staircase, the Kaiparowits Plateau, and the Canyons of the Escalante. It is notable for its paleontological finds and geology, and it was the first monument to be maintained by the Bureau of Land Management.[73]",Utah,National Monument,-111.0712624,37.3546714,NA,NA,NA,NA
Hagerman Fossil Beds National Monument,NA,"This monument contains the largest concentration of Hagerman horse fossils in North America. It protects the world's richest known fossil deposits from the late Pliocene epoch, 3.5 million years ago. These plants and animals represent the last glimpse of time that existed before the Ice Age, and the earliest appearances of modern flora and fauna.[74]",Idaho,National Monument,-114.9523853,42.78159429999999,NA,NA,NA,NA
Hanford Reach National Monument,NA,"Created from what used to be the security buffer surrounding the Hanford Nuclear Reservation, this area has been untouched by development or agriculture since 1943. The area is part of the Columbia River Plateau, formed by basalt lava flows and water erosion, and is named after the Hanford Reach, the last free flowing section of the Columbia River.[75]",Washington,National Monument,-119.6598733,46.6716292,NA,NA,NA,NA
Harriet Tubman Underground Railroad National Monument,NA,"Harriet Tubman was a famed conductor on the Underground Railroad, leading dozens of slaves to freedom. This monument includes sites relating to Tubman's life, including the slave-built Stewart’s Canal and the home of Jacob Jackson.[42] The areas within the National Monument that are managed by the NPS have been additionally designated as a National Historical Park (NHP), and are managed by the NPS with reference to the authorities of the NHP legislation.[76]",Maryland,National Monument,-76.106127,38.4465631,NA,NA,NA,NA
Hohokam Pima National Monument,NA,"Hohokam Pima is part of the Gila River Indian Community and not open to the public. The monument preserves the Snaketown-Settlement, archeological remains of the Hohokam culture, which lived in the area until 1500.[77]",Arizona,National Monument,-111.9224452,33.1889911,NA,NA,NA,NA
Homestead National Monument,NA,"Daniel Freeman's homestead was recognized by the United States Congress as the first homestead in the nation obtained through the Homestead Act of 1862. The monument contains a visitor center, a tract of tallgrass prairie, and the Freeman School.[78]",Nebraska,National Monument,-96.83364139999999,40.2874177,NA,NA,NA,NA
Honouliuli National Monument,NA,Comprises the grounds of the Honouliuli Internment Camp on the island of Oahu. It was the largest and longest-operating facility used for Japanese American internment in the United States.[79],Hawaii,National Monument,-158.0597222,21.3916667,NA,NA,NA,NA
Hovenweep National Monument,NA,"Hovenweep contains six clusters of Native American ruins. Holly Canyon, Hackberry Canyon, Cutthroat Castle and Goodman Point are in Colorado and Square Tower and Cajon are in Utah. Ancient Pueblo Peoples lived in the Hovenweep area from 1150 to 1350.[80]",Colorado,National Monument,-109.0726022,37.3837623,NA,NA,NA,NA
Ironwood Forest National Monument,NA,"Located within the Sonoran Desert, significant concentrations of ironwood (Olneya tesota) trees and two endangered animal and plant species are found within the monument. More than 200 Hohokam and Paleoindian archeological sites have been identified from between 600 and 1450 AD[81]",Arizona,National Monument,-111.4689273,32.4435229,NA,NA,NA,NA
Jewel Cave National Monument,NA,"Jewel Cave is the second longest cave in the world, with about 141 miles (227 km) of mapped passageways. In the Black Hills, it was discovered in 1900 and is so named because of its calcite crystals.[82]",South Dakota,National Monument,-103.8290512,43.7303594,NA,NA,NA,NA
John Day Fossil Beds National Monument,NA,"Located within the John Day River Basin, the Fossil Beds have a well-preserved, complete record of fossil plants and animals from more than 40 of the 65 million years of the Cenozoic Era. The monument is divided into three units: Painted Hills, named for its delicately colored stratifications; Sheep Rock; and Clarno. Blue Basin is a volcanic ash bowl transformed into claystone by eons of erosion, colored pastel blue by minerals.[83]",Oregon,National Monument,-119.6319641,44.5445527,NA,NA,NA,NA
Kasha-Katuwe Tent Rocks National Monument,NA,"Kasha-Katuwe is known for its geology of layers of volcanic rock and ash deposited by a volcanic explosion. Over time, weathering and erosion of these layers has created canyons and tent rocks. The tent rocks themselves are cones of soft pumice and tuff beneath harder caprocks.[84]",New Mexico,National Monument,-106.3584977,35.6141249,NA,NA,NA,NA
Katahdin Woods and Waters National Monument,NA,"Katahdin Woods and Waters National Monument covers 87,563 acres (35,435 ha) of mountains and wilderness in the North Maine Woods area of north-central Maine, including a section of the East Branch Penobscot River. It borders the eastern side of Baxter State Park in Penobscot County.[85]",Maine,National Monument,-68.7475189,45.8789746,NA,NA,NA,NA
Lava Beds National Monument,NA,"This is the site of the largest concentration of lava tube caves in North America. It also includes Petroglyph Point, one of the largest panels of Native American rock art. The monument lies on the northeast flank of the Medicine Lake Volcano, the largest volcano in the Cascade Range.[86]",California,National Monument,-121.5098159,41.7142224,NA,NA,NA,NA
Little Bighorn Battlefield National Monument,NA,"This monument includes the 1876 Battle of the Little Bighorn between George Armstrong Custer's 7th Cavalry and a combined Lakota-Northern Cheyenne and Arapaho force, Custer National Cemetery, and the Reno-Benteen Battlefield.[87]",Montana,National Monument,-107.4294009,45.5647032,NA,NA,NA,NA
Marianas Trench Marine National Monument,NA,"Covering over 95,000 square miles (250,000 km2), this marine monument includes the waters and submerged lands of the three northernmost islands of the Mariana Archipelago, the submerged lands of 22 designated volcanic sites, and the Mariana Trench.[88][89]",Northern Mariana Islands,National Monument,146.2035387,22.434355,NA,NA,NA,NA
Military Working Dog Teams National Monument,NA,"The monument, located at Lackland Air Force Base, the home of the U.S. Department of Defense Military Working Dog Program, honors the efforts and sacrifices of military working dogs in the service of the United States.[90]",Texas,National Monument,-98.6171844,29.3904428,NA,NA,NA,NA
Misty Fjords National Monument,NA,"Located within the Tongass National Forest and called The Yosemite of the North for its similar geology, it also contains the Quartz Hill molybdenum deposit, possibly the largest such mineral deposit in the world. Throughout the monument is light-colored granite, about 50 to 70 million years old (Eocene Epoch to Cretaceous Period), that has been sculpted by glaciers that gouged deep U-shaped troughs.[91]",Alaska,National Monument,-131.6861236,55.3525107,NA,NA,NA,NA
Mojave Trails National Monument,NA,[92][93],California,National Monument,-115.5844116,34.4108752,NA,NA,NA,NA
Montezuma Castle National Monument,NA,"Montezuma Castle features well-preserved cliff dwellings built and used by the Pre-Columbian Sinagua people around 1400 AD. Several Hopi clans trace their roots to the area, which is not connected to Montezuma. The monument also includes the Montezuma Well, which has been used for irrigation since the 8th century.[94]",Arizona,National Monument,-111.8349854,34.6115755,NA,NA,NA,NA
Mount St. Helens National Monument,NA,"Following the 1980 eruption of Mount St. Helens, this area was set aside for research, recreation, and education. The environment is left to respond naturally to the disturbance.[95]",Washington,National Monument,-122.1955506,46.1914007,NA,NA,NA,NA
Muir Woods National Monument,NA,"Part of the Golden Gate National Recreation Area, it protects one of the last old growth Coast redwood (Sequoia sempervirens) groves in the San Francisco Bay Area as well as one of the most easily accessed.[96]",California,National Monument,-122.5780709,37.8953689,NA,NA,NA,NA
Natural Bridges National Monument,NA,"Located at the junction of White Canyon and Armstrong Canyon, it is part of the Colorado River drainage. It features the second- and third-largest natural bridges in the western hemisphere, carved from the white Triassic sandstone of the Cedar Mesa Formation that gives White Canyon its name.[97]",Utah,National Monument,-110.4262088,37.42761309999999,NA,NA,NA,NA
Navajo National Monument,NA,"This monument preserves three of the most intact cliff dwellings of the Ancestral Puebloan people, the Anasazi. The monument is high on the Shonto plateau, overlooking the Tsegi Canyon system on the Navajo Nation in Northern Arizona.[98]",Arizona,National Monument,-110.5328509,36.681999,NA,NA,NA,NA
Newberry National Monument,NA,"Located within Deschutes National Forest, the monument protects the area around the Newberry Volcano and its geologic features. It contains over 50,000 acres (200 km2) of lakes, lava flows, and other geologic features.[99]",Oregon,National Monument,-121.3526952,43.9182177,NA,NA,NA,NA
Northeast Canyons and Seamounts Marine National Monument,NA,"The National Monument 100 miles off the coast of Massachusetts protects four underwater seamounts and three very deep canyons in the continental shelf, home to several endangered species.[100]",Atlantic Ocean,National Monument,-28.6731465,-14.5994134,NA,NA,NA,NA
Ocmulgee National Monument,NA,"Ocmulgee preserves traces of more than 10 millennia of native Southeastern culture, including Mississippian mounds. From Ice Age hunters to the Creek Indians of historic times, there is evidence of at least 10,000 years of human habitation. Between 900 and 1150, an elite society supported by skillful farmers lived on this site near the Ocmulgee River.[101]",Georgia,National Monument,-83.6022287,32.8483174,NA,NA,NA,NA
Oregon Caves National Monument,NA,"The monument is known for its marble caves, as well as for the Pleistocene jaguar and grizzly bear fossils found in the deeper caves. There are four primary buildings: The Oregon Caves Chateau, The Ranger Residence, The Chalet, and the old Dormitory.[102]",Oregon,National Monument,-123.4042885,42.095462,NA,NA,NA,NA
Organ Pipe Cactus National Monument,NA,This monument is the only place in the United States where the organ pipe cactus grows wild. There are many other types of cacti and desert flora native to the Sonoran Desert. The Bates Well Ranch and Dos Lomitas Ranch are also within the monument.[103],Arizona,National Monument,-112.9058802,32.0877596,NA,NA,NA,NA
Organ Mountains-Desert Peaks National Monument,NA,"The protected area includes five mountain ranges that rise above the Chihuahua Desert: Robledo Mountains, Sierra de las Uvas, Doña Ana Mountains, Organ Mountains and Potrillo Mountains. There are approximately 870 vascular plant species, and the area is popular for hiking and climbing.",New Mexico,National Monument,-106.5559899,32.3261236,NA,NA,NA,NA
Pacific Remote Islands Marine National Monument,NA,"The marine monument consists of Baker Island, Howland Island, Jarvis Island, Johnston Atoll, Kingman Reef, Palmyra Atoll, and Wake Island, which are in the Pacific southwest of Hawaii.[89]",US Minor Outlying Islands south-southwest of Hawaii,National Monument,NA,NA,NA,NA,NA,NA
